experiment,dataset_name,model_name,split_type,pred_length,avg_precision,avg_recall,avg_f1_score,avg_f05_score,avg_f2_score,avg_hit_score
1vR,tafeng,markov,fixed,6,0.08272243783239902,0.0916900155766059,0.07443818035270856,0.09093517030778689,0.04807912529440442,0.29926692539887884
1vR,coop,markov,fixed,16,0.21813300327112317,0.39643295130214784,0.24649489167391048,0.2695311379872458,0.17785925070287822,0.8615855813405584
1vR,tafeng,markov,fixed,16,0.07561093259670232,0.12016974903026825,0.07852043853545485,0.08843300883965065,0.05587613190250926,0.3678309616213885
1vR,coop,markov,fixed,10,0.25558320571720267,0.30024445503968966,0.23846996751266433,0.2896337745832891,0.15383442018728183,0.8134055836965485
1vR,tafeng,markov,fixed,10,0.07745932496902742,0.10932733424216032,0.07721538997564431,0.08911708157072595,0.05321934477555121,0.34411384217335056
1vR,coop,markov,90,8,0.2778211654220011,0.27296876981591456,0.24142659234515593,0.3047765056832212,0.1487606125770271,0.8192069204852062
1vR,tafeng,markov,90,8,0.07668832915453856,0.10561175288417665,0.07489935922391157,0.08755439755799344,0.05113710496739113,0.3215654629816421
1vR,coop,markov,90,20,0.20006977271111157,0.46203204045767265,0.25059452316830105,0.25797890616072117,0.19352354941858285,0.9029256700542846
1vR,tafeng,markov,90,20,0.07250597425239438,0.13028954367770104,0.07706325018543024,0.0856321402939978,0.0562781935852069,0.37018357877748637
1vR,coop,markov,90,13,0.23609252212445855,0.36420817610504264,0.25339550999784716,0.28557021105554603,0.17541207076170212,0.8691919818714176
1vR,tafeng,markov,90,13,0.0740990058066919,0.1222064180819288,0.07701660397447313,0.08681747132632678,0.05505315310384332,0.3552551946741981
1vR,coop,markov,90,9,0.26751935690489725,0.293142675320656,0.24557223070857073,0.3013403971784855,0.15550274560804225,0.832449427046705
1vR,tafeng,markov,90,9,0.07585337073434713,0.11040670311748252,0.07560878336015282,0.08737181329305961,0.05235750637208568,0.33185394391769213
1vR,coop,markov,90,19,0.20426728610324615,0.44947971526417074,0.25159539620472854,0.26165166881455587,0.19175200314741728,0.8993771747174304
1vR,tafeng,markov,90,19,0.07278574873398873,0.13001929783187013,0.07726935563101858,0.08593242955506296,0.05634954509785247,0.36957837401654225
1vR,coop,markov,70,5,0.3155128368865261,0.20080312648426563,0.21573856326164717,0.3058651108018616,0.11999628337185843,0.7567705055509821
1vR,tafeng,markov,70,5,0.07984700172739985,0.07556892886152142,0.06508957499693283,0.0831582684845262,0.04058877956143113,0.24734720737023938
1vR,coop,markov,80,13,0.23409052200908873,0.36078823893380174,0.25156188872144913,0.2833464897321083,0.1741075115947593,0.8691047740310426
1vR,tafeng,markov,80,13,0.0712326972325796,0.11010174434989271,0.07168860374067634,0.08214233155675157,0.05040992348868348,0.3281966827432067
1vR,coop,markov,80,7,0.28726585211890826,0.2494805400333838,0.2342762845364075,0.30542738900630767,0.1400287462528342,0.8030710464947305
1vR,tafeng,markov,80,7,0.07447163078853468,0.09133245445766988,0.06912438798167404,0.08301039209538695,0.04582377068174106,0.28655452299729445
1vR,coop,markov,90,17,0.21338284112366643,0.4228920189650238,0.2530396883809317,0.2691855946309733,0.18742643549167698,0.8911034809268376
1vR,tafeng,markov,90,17,0.0731211755442196,0.12817287491125423,0.07727089413617101,0.08619068047794833,0.056092490243175,0.36655235021182164
1vR,coop,markov,80,17,0.21172843737769792,0.419677220051996,0.25142125674977056,0.26727228139416326,0.18627096372541643,0.8916566904941492
1vR,tafeng,markov,80,17,0.07044748757081908,0.11494034046634459,0.07193516514867346,0.08167292597417519,0.05126193595874783,0.33854840606987413
1vR,coop,markov,90,12,0.24287882498903057,0.3477255214731541,0.25244912856153146,0.28966903277922285,0.17132358376358503,0.861926759423967
1vR,tafeng,markov,90,12,0.07446109412520548,0.12011600092158341,0.07689276707225699,0.08702285327222986,0.05466739531898437,0.3520274359491628
1vR,coop,markov,90,7,0.28943823589088963,0.2515717058680512,0.23577199164924353,0.3074620056155685,0.1410023469455144,0.803377505665182
1vR,tafeng,markov,90,7,0.07818332901044217,0.10083117976052984,0.07453534656535739,0.08834847629603927,0.050002179272401644,0.3088561630018156
1vR,coop,markov,90,11,0.2503929686178476,0.3306284233906487,0.2510427225517248,0.29384022597118864,0.1667855175102141,0.8536576621299246
1vR,tafeng,markov,90,11,0.07503114810457961,0.11785768132906814,0.07683501942733093,0.08740405820765526,0.05425652451236825,0.34779100262255397
1vR,coop,markov,80,4,0.33630892381125926,0.17465996526272112,0.2025397544989841,0.30355642647384024,0.10793176505512539,0.7223911443880858
1vR,tafeng,markov,80,4,0.08066698035525233,0.07105588441087995,0.0643105163286455,0.08355091454942938,0.03923340526065895,0.23197270909304787
1vR,coop,markov,70,20,0.19718771687458472,0.4554381781503055,0.24744847706387535,0.2544748737084807,0.19118689336556946,0.9033555167452704
1vR,tafeng,markov,70,20,0.07289472214813676,0.10362185903192252,0.06887900052854636,0.0808567325322208,0.047689464195869766,0.31471580159578844
1vR,coop,markov,90,10,0.25854547368757436,0.31238560970148427,0.24877684116530885,0.29774720132695826,0.16151061362174104,0.8439664088032102
1vR,tafeng,markov,90,10,0.07511367602652655,0.11400147132310198,0.07602387554127354,0.08708049448710208,0.05321226951465783,0.3393181359693363
1vR,coop,markov,80,3,0.3612127950275219,0.14425184745210268,0.1827511016472328,0.2939889501367547,0.09253845604962564,0.6729014861613765
1vR,tafeng,markov,80,3,0.08651923303140807,0.062160716468273126,0.06187195084448899,0.08455922168884457,0.035981395446991735,0.20821079872956122
1vR,coop,markov,80,11,0.2483526564811034,0.3275681332359987,0.24928305759356637,0.29165580411862985,0.16554905153725052,0.8533929366391947
1vR,tafeng,markov,80,11,0.07187981704215088,0.10590057408933774,0.07134607712510371,0.08245183578388261,0.049567361887197715,0.3196094577108575
1vR,coop,markov,80,2,0.3949662424775046,0.10891378711425101,0.15324868414216802,0.27135687023281374,0.07286046105346856,0.594299857219635
1vR,tafeng,markov,80,2,0.09745912245618163,0.04970547176770687,0.05699048947082561,0.08499942531972977,0.030720938725363755,0.1717445006469827
1vR,coop,markov,80,12,0.24095199654741833,0.3446375755450306,0.25075057570910664,0.2875745525718654,0.17012267754954752,0.8618070596701981
1vR,tafeng,markov,80,12,0.0714378013078166,0.10813048326858068,0.07142887946345058,0.08217527552252638,0.04995152125074241,0.3234913539583578
1vR,coop,markov,70,18,0.20570407408704158,0.43032138745592047,0.24930780360016064,0.2618294720306792,0.18746965314907726,0.8958560360679197
1vR,tafeng,markov,70,18,0.07298941406149066,0.10242862742807089,0.06878307406638143,0.08088904004064772,0.047479915345763006,0.31257711606481864
1vR,coop,markov,90,16,0.21845163445409588,0.4091179530172823,0.25355950622449674,0.27316381563775355,0.18494538247719455,0.8865612230358021
1vR,tafeng,markov,90,16,0.07333996893206092,0.1274468826910716,0.07731851448379602,0.08637774724551296,0.05600432929587291,0.36554367561024814
1vR,coop,markov,80,20,0.19848941101531845,0.45827379360750026,0.2489083143888492,0.25607882907363294,0.19226501316613517,0.9034486417412285
1vR,tafeng,markov,80,20,0.07010903005027079,0.11735450493403592,0.07200100447405697,0.08144018521794401,0.05162016570537653,0.3420774026585108
1vR,coop,markov,90,18,0.2087039831661951,0.43644907822939766,0.25242560227398353,0.2653968785277064,0.18973007594655908,0.8953736262220935
1vR,tafeng,markov,90,18,0.07295504090396043,0.12931246034273952,0.07731515375962753,0.08607955339676268,0.05628681361040565,0.3687714343352834
1vR,coop,markov,90,3,0.3637774621516813,0.14541227893397848,0.18389545682923586,0.2957438615964057,0.0931989647866224,0.6738427170810408
1vR,tafeng,markov,90,3,0.09071346916817967,0.06770038320119484,0.06602548669541812,0.08953119186163058,0.0387787675465974,0.21888238854145653
1vR,coop,markov,80,10,0.25645824475235385,0.3095912922617809,0.24708035130980738,0.29557820751231617,0.16034806881096866,0.8436760292757414
1vR,tafeng,markov,80,10,0.07251289764229418,0.10358371265840377,0.0712650109009995,0.08285554447252387,0.049114891169672714,0.31337489707093286
1vR,coop,markov,80,5,0.3169316907055903,0.20200827341284402,0.21670275504530587,0.3071635135112939,0.12060988939133399,0.7572812219600353
1vR,tafeng,markov,80,5,0.07769085989883544,0.07950124345332525,0.0666140119348603,0.08344522745371337,0.042168058593212855,0.25397012116221623
1vR,coop,markov,70,19,0.20137148299029017,0.4432258287898102,0.2485149618816658,0.2581713359708994,0.18949243006942934,0.8997745755018196
1vR,tafeng,markov,70,19,0.07295165274476077,0.10308900086146645,0.06884634543961685,0.08088716810673109,0.04759754246145796,0.3138109731019166
1vR,coop,markov,80,16,0.2167685364352227,0.40597916836056186,0.25193873742844103,0.27123501167288644,0.1837908761073501,0.8870083707583967
1vR,tafeng,markov,80,16,0.0706260997756116,0.11413990396324426,0.07194530647898419,0.08181339265555407,0.051145707523728684,0.3366662745559346
1vR,coop,markov,90,4,0.3383396075511245,0.17607252490553102,0.2036658127068797,0.3051368216869379,0.10865265476929145,0.7231419811819432
1vR,tafeng,markov,90,4,0.0859222648107054,0.07929120462083072,0.07008615327972409,0.09007776348519751,0.043244073854031576,0.2523703853136978
1vR,coop,markov,90,15,0.223920779704919,0.39484661913208957,0.2538654523634961,0.27726824918750576,0.18217059523898996,0.8814287749877043
1vR,tafeng,markov,90,15,0.07349631349530482,0.12568232953070915,0.07718819217747096,0.08644416610068045,0.05569008439822999,0.36251765180552753
1vR,coop,markov,80,15,0.22209510711534777,0.3914734434706951,0.2521106987038653,0.2751847742110491,0.18091198228441635,0.8816883605169618
1vR,tafeng,markov,80,15,0.07074471327206298,0.1128073294820246,0.07182846521297148,0.08185182327516617,0.0508982980745135,0.3343136101635102
1vR,coop,markov,70,10,0.25505440718388395,0.30806440552071346,0.24597876045099892,0.2941279476290087,0.15964164489194824,0.8439890134408395
1vR,tafeng,markov,70,10,0.0744641208735969,0.09457765874128019,0.06814527075959365,0.0816297457428879,0.0458454276974744,0.2943160319157687
1vR,coop,markov,90,14,0.22980641405536947,0.37987670029410137,0.2538541715999788,0.2814388961948207,0.17901761059229027,0.8756206419467082
1vR,tafeng,markov,90,14,0.07380083716073224,0.12413960088275951,0.07713793486160216,0.08664592983870913,0.05541904854310105,0.35928989308049225
1vR,coop,markov,90,5,0.3186763928533672,0.20338512352915347,0.21766477759789557,0.30853202020761167,0.12125353238940463,0.7575292911742669
1vR,tafeng,markov,90,5,0.08327953735458274,0.08850477222068005,0.07274592402615102,0.09032894072123514,0.046463444790949486,0.27859592495460966
1vR,coop,markov,90,2,0.397850678213066,0.10966303339817575,0.15418130573057123,0.272964058771337,0.07333586170863418,0.5964349572755646
1vR,tafeng,markov,90,2,0.10026225539640912,0.05379823863895718,0.06005488629969019,0.08848603071640929,0.0328439246085479,0.17550938067379462
1vR,coop,markov,90,6,0.3029668853066859,0.22863201983761175,0.22820830800048253,0.30911020863557787,0.13201509044169507,0.7837449495994153
1vR,tafeng,markov,90,6,0.07998453365610919,0.09522179688923484,0.073566520374582,0.08888906669985959,0.048361798152883766,0.29412951381884206
1vR,coop,markov,80,18,0.20703880032976696,0.4329619194011651,0.2507346779486398,0.26343906415325236,0.18850060615712555,0.895947021334016
1vR,tafeng,markov,80,18,0.07038405789357233,0.1159756896118905,0.07204956330974678,0.08167398173606151,0.05146382922901054,0.33960710504646513
1vR,coop,markov,80,8,0.27578881346210476,0.27087077626376543,0.23998255919564154,0.3028229052625428,0.14781368622902172,0.8192239114438808
1vR,tafeng,markov,80,8,0.07332260630402025,0.09565124456842336,0.06967981815111984,0.08257571272341685,0.04693538747100648,0.29725914598282555
1vR,coop,markov,80,6,0.30091417877454923,0.22677478793266392,0.22689446439174163,0.30729846861276117,0.13115008076209844,0.783078104780951
1vR,tafeng,markov,80,6,0.07598125710700701,0.08603402700854319,0.06825084204564416,0.08344382899176746,0.04432032015219648,0.2733796023997177
1vR,coop,markov,70,11,0.24697766633392934,0.3259152500943867,0.24814733074825066,0.2901927026454032,0.16481151410690062,0.853606099540688
1vR,tafeng,markov,70,11,0.07407302558244402,0.09613458072154235,0.06827158076364416,0.08142578916932353,0.046193689070235106,0.29826437443448217
1vR,coop,markov,80,14,0.2278968492357092,0.3765077545648466,0.25206792482305346,0.27929210993679054,0.1777430738774072,0.8757653973284617
1vR,tafeng,markov,80,14,0.07095477259281517,0.11167514019879622,0.07176935353086737,0.08197725367738429,0.05069328294096336,0.3313727796729796
1vR,coop,markov,80,9,0.26553400651033354,0.29078612553835514,0.24406605744457033,0.2993581658441943,0.15448949966028555,0.8324445889932254
1vR,tafeng,markov,80,9,0.07289455208817636,0.09994580368785605,0.07062215463520242,0.08279151596439571,0.04817309054704993,0.3064345371132808
1vR,coop,nmf,30,2,0.3805361018164041,0.10502421790895274,0.14812658069138765,0.26219486908634265,0.0703537564934821,0.5814264998794348
1vR,tafeng,nmf,30,2,0.042840193954400085,0.021807769662955327,0.024884325248017404,0.0370455473678422,0.013448762176181878,0.0802125245022181
1vR,coop,nmf,30,8,0.25704154706498294,0.2521845051981399,0.2239448627020357,0.2824372256434912,0.1378917169961146,0.8069393970423563
1vR,tafeng,nmf,30,8,0.021336273599504796,0.03974486739939337,0.02357012854127735,0.02582183145842018,0.01737378700875847,0.1364386670793356
1vR,coop,nmf,30,4,0.32005621967292175,0.16639731619012027,0.19322330819329034,0.28934970439665486,0.10294574736305105,0.7109457919475723
1vR,tafeng,nmf,30,4,0.0312467760239348,0.03019859930386699,0.025936815395744404,0.03292750225378155,0.01623662093669703,0.10662333642835035
1vR,coop,nmf,30,5,0.29973708219236905,0.19101131811578814,0.2052998621274437,0.29081511600306753,0.11422317049893589,0.7455303378135105
1vR,tafeng,nmf,30,5,0.02747343443722274,0.0330507899876048,0.025304806179106635,0.030503125055178538,0.01672190473991204,0.11554730217682864
1vR,coop,nmf,30,7,0.2690461389202557,0.2334654075497422,0.21970833071779045,0.28627995731798694,0.13127843062982264,0.7910906021979184
1vR,tafeng,nmf,30,7,0.022637838793827643,0.037122945657635985,0.023804165891099287,0.026788660457783133,0.01699324523419579,0.12875270813989476
1vR,coop,nmf,30,3,0.3463504007275746,0.1385110441934873,0.17575591955510728,0.28250159327413427,0.08896026217657761,0.6613160424257039
1vR,tafeng,nmf,30,3,0.03550672306475463,0.026518825138955468,0.025787387257006224,0.03487509974904652,0.015179175488263492,0.09465593727432167
1vR,coop,nmf,20,3,0.3428510582435953,0.1369080667164548,0.17385420417452324,0.2795293036241337,0.08796531647463036,0.6568799945717365
1vR,tafeng,nmf,20,3,0.034709132271693206,0.026353182275017296,0.025296255579230927,0.03403799886463963,0.014990013907743701,0.0910627234319142
1vR,coop,nmf,20,6,0.28013748749617146,0.21070616133629289,0.2113663671149699,0.2862037293920799,0.12209719564863343,0.7672197384423126
1vR,tafeng,nmf,20,6,0.023540244827212647,0.03384427407781586,0.023334613270428847,0.02703076961505723,0.016147035807768863,0.11511212219694508
1vR,coop,nmf,20,5,0.2966911520344949,0.18880508215314734,0.20304751543881572,0.28772576227171753,0.11293544993593999,0.7414268172169816
1vR,tafeng,nmf,20,5,0.02598635034124147,0.031781329782574266,0.02401557318113936,0.028838423212099146,0.015960994821480216,0.10737731556711082
1vR,coop,nmf,20,2,0.3769776432065733,0.10394771096841963,0.14672465235737414,0.2597641125405925,0.06966002021688017,0.5772122514613022
1vR,tafeng,nmf,20,2,0.04276893077673058,0.021631690465707468,0.024747180427987705,0.036875851308871416,0.01335558253442638,0.07903802404939876
1vR,coop,nmf,30,18,0.18926330501062696,0.39490682037822733,0.22944400736766016,0.24092078916374388,0.17251438170720337,0.8818566365308961
1vR,tafeng,nmf,30,18,0.013254123823606948,0.05310101047474754,0.018692351831839208,0.017772162640899633,0.016629704525409506,0.18157433199215928
1vR,coop,nmf,20,4,0.3169086940876431,0.1644971704293986,0.19113658438839623,0.28632640172776164,0.10180329136300742,0.7067348266683559
1vR,tafeng,nmf,20,4,0.029623009424764382,0.029574900567158516,0.024858771833108716,0.03131332611747346,0.015722357840850923,0.10068248293792655
1vR,coop,nmf,30,19,0.18505178388544383,0.40638101837584667,0.22845705155686158,0.2372730756365188,0.17420039065704143,0.8857990163208815
1vR,tafeng,nmf,30,19,0.012828031080486727,0.05450534914823104,0.01836393190788405,0.017298535902703024,0.016570669697798277,0.18533993603631488
1vR,coop,nmf,10,2,0.3704530723689746,0.10203429021036436,0.14404713645791317,0.25505793234443236,0.06838326482246557,0.5693234349828221
1vR,tafeng,nmf,10,2,0.04888888888888889,0.024009609608607232,0.02900867252641744,0.04359533818203842,0.015237524507010552,0.08994708994708994
1vR,coop,nmf,10,3,0.3365778885539372,0.13429874438468553,0.1705468350828775,0.2742370032398187,0.08629162791059651,0.6493165065073118
1vR,tafeng,nmf,10,3,0.040846560846560846,0.028827124618257413,0.030167703146729567,0.04100135855963661,0.017221621197188244,0.10497354497354497
1vR,coop,nmf,10,4,0.3110683885941924,0.16126645514309207,0.18744006931378082,0.28086206738197195,0.09981956214533591,0.6993784405444031
1vR,tafeng,nmf,10,4,0.036349206349206346,0.03414356185545361,0.031186490281687424,0.03931778866177256,0.019147233537025767,0.11576719576719577
1vR,coop,nmf,20,8,0.25435479146555834,0.2491329967652046,0.22143363984895945,0.27936733392781465,0.13629675150924653,0.8030150674770377
1vR,tafeng,nmf,20,8,0.019978875528111797,0.03720558667671368,0.022002555731183777,0.02410598028506167,0.016237395411336873,0.12538186545336366
1vR,coop,nmf,20,15,0.20168826393474892,0.3542922849668744,0.2290623845839256,0.24994893128205622,0.16432167843241258,0.8650024615602998
1vR,tafeng,nmf,20,15,0.013337666558336032,0.045505869733864605,0.017961770497470823,0.01754113900875226,0.015418063936460872,0.15183620409489762
1vR,coop,nmf,20,11,0.22703913939198758,0.2986800092923198,0.22803024490886636,0.26669680924992417,0.15138229174805184,0.8371259702760958
1vR,tafeng,nmf,20,11,0.015924601884952875,0.040035826146464976,0.019498431463854767,0.02013023650865003,0.015518888270886218,0.135521611959701
1vR,coop,nmf,20,18,0.18743477725733798,0.39069778393653004,0.22711483710810174,0.23853814386879382,0.17072332394552628,0.8793108370958004
1vR,tafeng,nmf,20,18,0.011894702632434181,0.04821453766809054,0.01679756163405005,0.015941053967550183,0.01502724163819036,0.16171595710107248
1vR,coop,nmf,20,12,0.21977684820177787,0.31337822825604433,0.22881971013096872,0.2623521285421623,0.15517930359262427,0.8452166953318899
1vR,tafeng,nmf,20,12,0.015166287509478925,0.0417021555693,0.019133527872492454,0.019418437578085437,0.01557203574097608,0.1406564835879103
1vR,coop,nmf,20,20,0.17936468625596275,0.41299098041252175,0.2250582443873615,0.23144733169432627,0.17385973012762654,0.8871711846133234
1vR,tafeng,nmf,20,20,0.011134221644458889,0.04974777402769443,0.016109236976384833,0.015061037989711748,0.014743363985875411,0.16815079623009424
1vR,coop,nmf,10,14,0.20371764636540268,0.3349148709670792,0.225179693272083,0.24956811483499206,0.15867088403816024,0.8545660184371007
1vR,tafeng,nmf,10,14,0.017097505668934233,0.05978810018872605,0.02373500048175196,0.022803224245130985,0.020571958063523688,0.18306878306878308
1vR,coop,nmf,10,7,0.26145304168044237,0.22620836920142845,0.2131147537331156,0.2778924967908027,0.12727416109211348,0.7808973382592904
1vR,tafeng,nmf,10,7,0.027150415721844286,0.04456350414597053,0.02994292017476969,0.033001180406023754,0.021332417436825866,0.14708994708994708
1vR,coop,nmf,10,19,0.18037831468272136,0.39502599112998493,0.2223621414595312,0.23112943776837555,0.16943389600712855,0.8795408919261584
1vR,tafeng,nmf,10,19,0.014035087719298239,0.0659705896905399,0.02093602772978513,0.019220720792085064,0.019516795712625885,0.20677248677248677
1vR,coop,nmf,30,20,0.18110513607340928,0.41746686546757683,0.22737016907693136,0.23375236503783647,0.1756944844974614,0.8894980197594644
1vR,tafeng,nmf,30,20,0.012356855462705046,0.05513431480568632,0.01790314478745312,0.016738269989717808,0.016342813491249497,0.1875064479521304
1vR,coop,nmf,30,16,0.19840531180117657,0.3705999364140115,0.23082241287854277,0.2483633373669504,0.16836922342379676,0.8728070528933973
1vR,tafeng,nmf,30,16,0.014317677705560713,0.0513786992141904,0.019597349866999784,0.018975899436021505,0.016979822707414226,0.17522954709584235
1vR,coop,nmf,30,15,0.20359618287579148,0.3579863454175018,0.23135573722953573,0.2523826823948415,0.16599929101117458,0.8677159684350649
1vR,tafeng,nmf,30,15,0.014859520616252266,0.05012345207488961,0.019995588122374595,0.019560951537854223,0.017071153411845532,0.1711028577323842
1vR,coop,nmf,20,19,0.18327319508397558,0.40208037650631967,0.22614439786499396,0.2349368133074195,0.1723958203242744,0.8834490788770846
1vR,tafeng,nmf,20,19,0.011484186579546033,0.04886638450711589,0.016419494721808432,0.015464701332692255,0.014858517788498508,0.16457588560285993
1vR,coop,nmf,20,16,0.196550200398404,0.36677137012985117,0.2285423806293497,0.24597677379422625,0.16667126179218397,0.8701965329625407
1vR,tafeng,nmf,20,16,0.012768118297042575,0.046334629331816056,0.017489096387526066,0.01690626489698434,0.01523674541263472,0.15469613259668508
1vR,coop,nmf,30,13,0.215154715899577,0.3309595298894136,0.23148215496605173,0.2605681607894496,0.1601891587476131,0.8555013030940639
1vR,tafeng,nmf,30,13,0.01607424866477791,0.047354356151575586,0.020791168771527157,0.02082519774421658,0.01717406485126672,0.1612503868771278
1vR,coop,nmf,20,14,0.20717994361653824,0.34115811775184934,0.2292581945879723,0.2539475077998724,0.16160293547368562,0.8591350589185064
1vR,tafeng,nmf,20,14,0.013872510330098883,0.04403946786253271,0.018296775054265114,0.0180922126590044,0.015429887189696465,0.1480012999675008
1vR,coop,nmf,10,15,0.19837013024349076,0.34789815278786673,0.22504133792847356,0.24570366569745586,0.16137438665450043,0.8606193937933229
1vR,tafeng,nmf,10,15,0.016479717813051135,0.06146795590032779,0.023270404680096328,0.022123105424963284,0.020494911174651367,0.18962962962962962
1vR,coop,nmf,10,8,0.2499001540311882,0.24447312074329322,0.21732230128593558,0.27428872706989993,0.13375108937216906,0.7973585289852013
1vR,tafeng,nmf,10,8,0.025608465608465608,0.05112074464964575,0.02999215503134866,0.03191228171291908,0.02248894677765731,0.15851851851851853
1vR,coop,nmf,20,9,0.24419207334557053,0.2666005937602657,0.22454555489368125,0.27536484083288565,0.14203875021739099,0.816253048630005
1vR,tafeng,nmf,20,9,0.018329541761455962,0.03840787992629094,0.021072130238813686,0.022539441047325505,0.01602707791980772,0.12856678583035425
1vR,coop,nmf,20,7,0.2660376561176894,0.23047397364478486,0.21706752733527074,0.28294467625098396,0.12965492715838528,0.7868869058978846
1vR,tafeng,nmf,20,7,0.021700171781419746,0.035857228217255656,0.022784935241302713,0.02560560954559386,0.0163250928462951,0.12154696132596685
1vR,coop,nmf,10,16,0.1933963956619771,0.36031397273192023,0.22463370722282933,0.24190746622863687,0.16375443287632557,0.8660022151807377
1vR,tafeng,nmf,10,16,0.015634920634920633,0.0619987330749973,0.0224283560704318,0.021110008199249117,0.0200630533589963,0.19174603174603175
1vR,coop,nmf,10,17,0.1887277073167023,0.37220722045908994,0.22398006520398214,0.23816109601392202,0.16583636376241276,0.8708599559285672
1vR,tafeng,nmf,10,17,0.014964207905384375,0.06280656046218977,0.02176570894209921,0.020307011296178987,0.01974961250985352,0.19576719576719576
1vR,coop,nmf,20,17,0.19185696011571954,0.37899621917549026,0.22793393966447156,0.24222768932401284,0.16883546577764053,0.8749644116986477
1vR,tafeng,nmf,20,17,0.012303810051807527,0.047091056208909,0.017115737510892983,0.01639322866184025,0.015103450361442061,0.15775105622359442
1vR,coop,nmf,20,13,0.21326424573950267,0.32770312499121995,0.22929983220914935,0.2581919005598971,0.1586452764192248,0.8527217089042826
1vR,tafeng,nmf,20,13,0.014514637134071643,0.042843547064271556,0.018720851508562727,0.01875912291366168,0.015500273206486495,0.1449463763405915
1vR,coop,nmf,10,5,0.29116527937916586,0.18508971871193114,0.19907200478947065,0.28216524322026204,0.11071926486495505,0.7343573792733176
1vR,tafeng,nmf,10,5,0.030814814814814812,0.03573247460413171,0.02918912287535966,0.034912949900534916,0.018960356849240027,0.12084656084656084
1vR,coop,nmf,10,10,0.23102343055492633,0.27763430049768717,0.2224153200189218,0.2661477388008608,0.1442260863797152,0.8220793378251305
1vR,tafeng,nmf,10,10,0.021671957671957672,0.053761530529030974,0.027315798840513213,0.027840949225492056,0.021689374031388188,0.1652910052910053
1vR,coop,nmf,20,10,0.23508692677404286,0.2830151312076193,0.22661042143992663,0.2710155243174983,0.1469922473082102,0.8274661811437892
1vR,tafeng,nmf,20,10,0.0169060773480663,0.03889176742223163,0.020075556032938573,0.021085278405820432,0.015630684030290765,0.13071173220669483
1vR,coop,nmf,10,18,0.18442411561969987,0.38384167466807806,0.2232526425109328,0.23460376351843343,0.16775440938940844,0.8753641841581393
1vR,tafeng,nmf,10,18,0.014579659024103459,0.0647287903594487,0.021494239446311653,0.019881955012831336,0.019779631199856866,0.20275132275132274
1vR,coop,nmf,10,6,0.27501931511170297,0.20654651855666223,0.2072866962857129,0.28078448030374087,0.11971572407586054,0.760512168854263
1vR,tafeng,nmf,10,6,0.02948853615520281,0.04136244211797558,0.030444329064923354,0.03480361620452097,0.020785155502946653,0.13947089947089947
1vR,coop,nmf,10,11,0.2229731713128799,0.2927179017680946,0.2236435956857684,0.26173491475064853,0.14840760229522848,0.8316767763438998
1vR,tafeng,nmf,10,11,0.019797979797979794,0.05383827260869703,0.025683326558352055,0.02572855465956459,0.020892598582924755,0.16613756613756614
1vR,coop,nmf,10,13,0.2096138066391236,0.32144441420098036,0.22508770312980503,0.2536120657450135,0.15566096023512238,0.8478261651247624
1vR,tafeng,nmf,10,13,0.017859177859177854,0.05831119467213799,0.024347960564685023,0.023652916272782033,0.020746318530835386,0.17714285714285713
1vR,coop,nmf,10,9,0.23994758348469966,0.2616465743462993,0.22040606791176257,0.2704028956990555,0.13940139476659275,0.8108440915277915
1vR,tafeng,nmf,10,9,0.023703703703703703,0.0532590928355147,0.028884904121401336,0.03002899381334902,0.022345895893502124,0.16253968253968254
1vR,coop,nmf,10,12,0.21594789726144742,0.30741790925991874,0.22456777007324702,0.25762135834981365,0.1522476626255493,0.840369629648122
1vR,tafeng,nmf,10,12,0.018536155202821862,0.05495099428783475,0.02468398955926537,0.024341021128332623,0.020530591157039025,0.1693121693121693
1vR,coop,nmf,10,20,0.17654287256197332,0.4058066985739861,0.22131548249289132,0.22771557296416584,0.1708899366773598,0.8833895655556141
1vR,tafeng,nmf,10,20,0.013555555555555555,0.06690437783067725,0.020438442292439195,0.018634278530382953,0.01928167975495644,0.20994708994708994
1vR,coop,nmf,40,11,0.23137718904861646,0.3046325928425894,0.23253519457975325,0.27190098875572505,0.15438301930244766,0.8426724789194316
1vR,tafeng,nmf,40,11,0.01838477291011482,0.04523614746624527,0.022438751241072998,0.023234935565578176,0.017743893816272095,0.16019710378117458
1vR,coop,nmf,40,19,0.1865728853062643,0.40989744692906216,0.2303725137049953,0.23924403968476718,0.17567244039758392,0.8878178582154859
1vR,tafeng,nmf,40,19,0.01362630732099758,0.05592270292376604,0.01933565960895785,0.018304753066338546,0.017327895838840313,0.19805913113435236
1vR,coop,nmf,30,11,0.22915088234737702,0.3017570000875743,0.23029484019249283,0.2692715511066601,0.1529115361446466,0.8401942254270152
1vR,tafeng,nmf,30,11,0.01780572671937574,0.044860095002617166,0.021892867643796082,0.022586783393499288,0.017394934646197846,0.15330650985247085
1vR,coop,nmf,30,17,0.19368323573810034,0.38295853125545964,0.23021990868453357,0.24459323297465826,0.17056327555260936,0.8775264665175844
1vR,tafeng,nmf,30,17,0.013739448115984244,0.052345583585022004,0.019111995055627898,0.018323996910876987,0.016801013406921632,0.17842773135252243
1vR,coop,nmf,40,12,0.22398058936991305,0.31970814520984153,0.23336305138176147,0.2674813693978894,0.15828327566816638,0.8507408494638046
